name,amenity,country,iso3,source,latitude,longitude,operator,addr_city,building
Abc International School,school,Burkina Faso,BFA,OSM,11.16809,-4.25324,,,
Kua G,school,Burkina Faso,BFA,OSM,11.15351,-4.2513,,,
Koko B,school,Burkina Faso,BFA,OSM,11.17511,-4.28206,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.22472,-2.24323,,,
Ecole primaire A de Ramongo,school,Burkina Faso,BFA,OSM,12.21767,-2.23851,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.20204,-2.23793,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.19151,-2.22628,,,
Espoir De L'apee,school,Burkina Faso,BFA,OSM,11.20808,-4.3149,,,
Les Multis Relais,school,Burkina Faso,BFA,OSM,11.20487,-4.32406,,,
Complexe Scolaire Elohim,school,Burkina Faso,BFA,OSM,11.2064,-4.31908,,,
Franco Arabe Nahda Ii,school,Burkina Faso,BFA,OSM,11.20508,-4.31891,,,
Esperance,school,Burkina Faso,BFA,OSM,11.16992,-4.34071,,,
Lycée Provinciale Moussa Kargougou,school,Burkina Faso,BFA,OSM,13.08852,-1.09776,,,
Ecole communale A et C,school,Burkina Faso,BFA,OSM,13.09094,-1.09159,,,
Lycée Kolog koom,school,Burkina Faso,BFA,OSM,13.0792,-1.08294,,,
ADK,school,Burkina Faso,BFA,OSM,13.08819,-1.06509,,,
Lycée Emaus,school,Burkina Faso,BFA,OSM,11.16586,-4.2815,,,
ENEP de Bobo,college,Burkina Faso,BFA,OSM,11.16849,-4.27343,,,
Lycée Municipal,school,Burkina Faso,BFA,OSM,11.17053,-4.27164,,,
"Ecole Primaire Puplique de Sarfalao ""A""",school,Burkina Faso,BFA,OSM,11.16198,-4.27584,,,
Nahda 1(ex F.a. De Yeguere),school,Burkina Faso,BFA,OSM,11.2045,-4.3049,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.7411,-1.73981,,,
Ecole primaire de Sobaka,school,Burkina Faso,BFA,OSM,11.76837,-1.71607,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.2391,-1.4603,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.25583,-1.47559,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.25019,-1.49425,,,
Ecole primaire de Zinguedessé,school,Burkina Faso,BFA,OSM,12.24305,-1.58137,,,
Lycée provincial de kongoussi LPK,school,Burkina Faso,BFA,OSM,13.30692,-1.52162,,,
CEFIG,school,Burkina Faso,BFA,OSM,12.3619,-1.49815,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.22372,-2.25054,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.27441,-1.56203,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.23063,-1.49205,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.15664,-2.32961,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.18416,-2.25667,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.19265,-2.27793,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.21064,-2.27648,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.21822,-2.26864,,,
Lycée Municipal de Ramongo,school,Burkina Faso,BFA,OSM,12.22551,-2.25883,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.26641,-1.57515,,,
Colsama C,school,Burkina Faso,BFA,OSM,11.18064,-4.32708,,,
Colsama B,school,Burkina Faso,BFA,OSM,11.18061,-4.32644,,,
Colsama E,school,Burkina Faso,BFA,OSM,11.17887,-4.32719,,,
Colsama D,school,Burkina Faso,BFA,OSM,11.17953,-4.32676,,,
Colsama A,school,Burkina Faso,BFA,OSM,11.17948,-4.32631,,,
Ecole évangelique Gamaliel,school,Burkina Faso,BFA,OSM,11.18392,-4.33475,,,
Evangelique Le Mont Sinaï,school,Burkina Faso,BFA,OSM,11.20271,-4.3166,,,
Yeguere A,school,Burkina Faso,BFA,OSM,11.20141,-4.31062,,,
"Ecole Primaire Puplique de Sarfalao ""C""",school,Burkina Faso,BFA,OSM,11.16097,-4.27587,,,
Kalid Boun Walid,school,Burkina Faso,BFA,OSM,11.19974,-4.3262,,,
Evangelique Nema,school,Burkina Faso,BFA,OSM,11.1991,-4.32544,,,
Sababougnouma A,school,Burkina Faso,BFA,OSM,11.19858,-4.32364,,,
Accart-ville Nord C,school,Burkina Faso,BFA,OSM,11.19897,-4.30935,,,
Accart-ville Nord D,school,Burkina Faso,BFA,OSM,11.1984,-4.30888,,,
Le Savoir,school,Burkina Faso,BFA,OSM,11.19648,-4.31413,,,
Le Savoir,school,Burkina Faso,BFA,OSM,11.19658,-4.31969,,,
La Joie,school,Burkina Faso,BFA,OSM,11.17247,-4.34051,,,
Yeguere B,school,Burkina Faso,BFA,OSM,11.20192,-4.31092,,,
Lycée Provincial Mollo Sanou,school,Burkina Faso,BFA,OSM,11.16366,-4.27892,,,
Ecole Nouvelle,school,Burkina Faso,BFA,OSM,11.16966,-4.28716,,,
Accart Ville Ouest C,school,Burkina Faso,BFA,OSM,11.19449,-4.32509,,,
Accart-ville Ouest A,school,Burkina Faso,BFA,OSM,11.19501,-4.325,,,
Sainte Claire,school,Burkina Faso,BFA,OSM,11.19251,-4.32866,,,
Balaira,school,Burkina Faso,BFA,OSM,11.1923,-4.32706,,,
Accart-ville Ouest B,school,Burkina Faso,BFA,OSM,11.19081,-4.31879,,,
Lycée International français André Malraux,school,Burkina Faso,BFA,OSM,11.16992,-4.29448,,,
Kalan,school,Burkina Faso,BFA,OSM,11.21229,-4.3152,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.25734,-1.54836,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.25343,-1.55578,,,
Ecole primaire de Songpelsé,school,Burkina Faso,BFA,OSM,12.30543,-1.7078,,,
Ecole Nouvelle Generation A,school,Burkina Faso,BFA,OSM,11.22158,-4.31331,,,
Sinigna Sigi,school,Burkina Faso,BFA,OSM,11.21883,-4.3102,,,
Kalado,school,Burkina Faso,BFA,OSM,11.21488,-4.31307,,,
Paix Et Solidarite (ex Centre Djiguiya),school,Burkina Faso,BFA,OSM,11.2147,-4.31053,,,
Institut Dar Illimi,school,Burkina Faso,BFA,OSM,11.21094,-4.31684,,,
Ecole primaire de Sabtoana,school,Burkina Faso,BFA,OSM,12.23991,-1.4941,,,
Université Aube Nouvelle,university,Burkina Faso,BFA,OSM,12.36053,-1.49814,,,
Institut d'Application et de Vulgarisation en Sciences,college,Burkina Faso,BFA,OSM,12.33477,-1.53825,,,
Ecole Bélemtissé,school,Burkina Faso,BFA,OSM,12.36727,-1.49941,,,
Sarfalao H,school,Burkina Faso,BFA,OSM,11.14983,-4.26809,,,
Le Petit Monde,school,Burkina Faso,BFA,OSM,12.35889,-1.50053,,,
CEEP Le Petit Monde,kindergarten,Burkina Faso,BFA,OSM,12.35961,-1.50002,,,
Ecole coranique,school,Burkina Faso,BFA,OSM,12.25656,-0.41543,,,
Ecole primaire d'Essapoun,school,Burkina Faso,BFA,OSM,12.27155,-2.61739,,,
Ecole primaire d'Ekoulkoala,school,Burkina Faso,BFA,OSM,12.29399,-2.52108,,,
Ecole primaire de Ramessoum,school,Burkina Faso,BFA,OSM,12.84724,-1.96704,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.24126,-0.42901,,,
Belle ville B,school,Burkina Faso,BFA,OSM,11.16524,-4.35334,,,
Cours ATI A-B,school,Burkina Faso,BFA,OSM,12.36932,-1.50125,,,
Ecole primaire de Kèlsio,school,Burkina Faso,BFA,OSM,12.27528,-2.51444,,,
Ecole primaire de Pô,school,Burkina Faso,BFA,OSM,12.30401,-2.61531,,,
CEG de Kyon,school,Burkina Faso,BFA,OSM,12.26871,-2.58556,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.276,-2.58251,,,
Ecole primaire Tomo,school,Burkina Faso,BFA,OSM,12.29868,-2.55349,,,
Lycée privé,school,Burkina Faso,BFA,OSM,12.27765,-2.58896,,,
Complexe scolaire privé l'Aurore,school,Burkina Faso,BFA,OSM,11.22902,-4.31301,,,
Business Intelligence Institute,college,Burkina Faso,BFA,OSM,12.34193,-1.55273,,,
Ecole primaire de Karma,school,Burkina Faso,BFA,OSM,13.71784,-2.33956,,,
Institut Supérieur de Développement d’Entreprises,college,Burkina Faso,BFA,OSM,12.32943,-1.61564,,,
Ecole primaire de Kou,school,Burkina Faso,BFA,OSM,11.73166,-1.92064,,,
Ecole Supérieure des Techniques Avancées,college,Burkina Faso,BFA,OSM,12.39446,-1.50231,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.79779,-1.99377,,,
Institut des Sciences Techniques et de Management,college,Burkina Faso,BFA,OSM,12.37643,-1.49346,,,
Lycée Privé 'Cheik Anta Diop 3',school,Burkina Faso,BFA,OSM,11.18198,-4.35713,,,
Lycée Zymaguida,school,Burkina Faso,BFA,OSM,12.34024,-1.50971,,,
CEG de Goni,school,Burkina Faso,BFA,OSM,12.57063,-3.97034,,,
Ancien Centre FJA,school,Burkina Faso,BFA,OSM,12.58104,-3.95967,,,
Ecole primaire de Goundo,school,Burkina Faso,BFA,OSM,12.27127,-2.56129,,,
Ecole primaire B,school,Burkina Faso,BFA,OSM,12.29969,-2.57503,,,
École primaire A,school,Burkina Faso,BFA,OSM,12.28384,-2.57721,,,
Ecole primaire de Yarbila,school,Burkina Faso,BFA,OSM,12.81655,-2.00756,,,
Ecole primaire de Rossoghin,school,Burkina Faso,BFA,OSM,12.87961,-1.94939,,,
CNRST-STIC,school,Burkina Faso,BFA,OSM,12.38153,-1.50406,,,
Ecole primaire de Diakègré,school,Burkina Faso,BFA,OSM,12.82183,-1.9783,,,
Ecole primaire de Sikoro,school,Burkina Faso,BFA,OSM,12.6253,-3.77866,,,
Lycée communal de Bomborokuy,school,Burkina Faso,BFA,OSM,12.99955,-3.94573,,,
Ecole primaire publique B,school,Burkina Faso,BFA,OSM,13.01518,-3.95154,,,
Ecole primaire publique A,school,Burkina Faso,BFA,OSM,12.99859,-3.95749,,,
Ecole primaire publique de Baré,school,Burkina Faso,BFA,OSM,12.84641,-3.77108,,,
Communal de Diebougou,school,Burkina Faso,BFA,OSM,10.9712,-3.25529,,,
Ecole primaire de DA,school,Burkina Faso,BFA,OSM,12.98995,-2.91062,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.87266,-1.93748,,,
UO2 présidence,school,Burkina Faso,BFA,OSM,12.37536,-1.48526,,,
Complexe scolaire Eurêka,school,Burkina Faso,BFA,OSM,12.41513,-1.56242,,,
Ecole primaire de Ouayou,school,Burkina Faso,BFA,OSM,11.70893,-1.9986,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.75958,-2.15091,,,
École primaire B,school,Burkina Faso,BFA,OSM,11.73374,-2.09042,,,
institut Panafricaine de Formation En Aeronautique,college,Burkina Faso,BFA,OSM,12.36332,-1.48,,,
KLD institut/ouaga ET Lycée technique Djedri,college,Burkina Faso,BFA,OSM,12.34901,-1.48964,,,
Ecole primaire de Dana,school,Burkina Faso,BFA,OSM,11.85876,-2.14773,,,
Ecole primaire A,school,Burkina Faso,BFA,OSM,11.74711,-2.06903,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.75435,-2.07449,,,
Eveil,school,Burkina Faso,BFA,OSM,11.1609,-4.23951,,,
Ecole primaire privée El Shadaï,school,Burkina Faso,BFA,OSM,11.16486,-4.23871,,,
Ecole du camp A,school,Burkina Faso,BFA,OSM,11.15755,-4.30464,,,
Ecole du camp C,school,Burkina Faso,BFA,OSM,11.15675,-4.30473,,,
Ecole du camp D,school,Burkina Faso,BFA,OSM,11.15635,-4.3047,,,
Ecole primaire de Sollé-Foulbé A,school,Burkina Faso,BFA,OSM,14.1208,-2.12357,,,
Lycée communal de Sollé,school,Burkina Faso,BFA,OSM,14.11514,-2.11688,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,14.11886,-2.11721,,,
Université internationale libre,college,Burkina Faso,BFA,OSM,12.3597,-1.54328,,,
Ecole primaire de Nassingré,school,Burkina Faso,BFA,OSM,14.1607,-2.18453,,,
Ecole primaire de Bargo,school,Burkina Faso,BFA,OSM,14.15357,-2.16282,,,
Le Chandelier,school,Burkina Faso,BFA,OSM,11.14762,-4.32935,,,
Solidarite,school,Burkina Faso,BFA,OSM,11.14681,-4.31923,,,
Lafiabougou D,school,Burkina Faso,BFA,OSM,11.14972,-4.3238,,,
Lafiabougou E,school,Burkina Faso,BFA,OSM,11.15057,-4.32465,,,
Lafiabougou C,school,Burkina Faso,BFA,OSM,11.15102,-4.32416,,,
Lafiabougou B,school,Burkina Faso,BFA,OSM,11.15003,-4.32341,,,
Ecole primaire de Tataye,school,Burkina Faso,BFA,OSM,14.17302,-2.18853,,,
Foibomi,school,Burkina Faso,BFA,OSM,11.15267,-4.27923,,,
Kuinima E,school,Burkina Faso,BFA,OSM,11.14941,-4.28193,,,
Kuinima C,school,Burkina Faso,BFA,OSM,11.15026,-4.28276,,,
Sos Hermann Gmeiner,school,Burkina Faso,BFA,OSM,11.14699,-4.27197,,,
Ecole primaire islamique (sei Cherif Ousmane Madane Haidara),school,Burkina Faso,BFA,OSM,11.1483,-4.2823,,,
Université du petit monde,school,Burkina Faso,BFA,OSM,11.13932,-4.27201,,,
Kua B,school,Burkina Faso,BFA,OSM,11.1724,-4.26286,,,
École A,school,Burkina Faso,BFA,OSM,12.0571,-1.60823,,,
Renaissance du savoir islamique,school,Burkina Faso,BFA,OSM,11.15883,-4.23974,,,
Collègue Amitié,school,Burkina Faso,BFA,OSM,13.29942,-1.53113,,,
Lycée départemental,school,Burkina Faso,BFA,OSM,12.05664,-1.59806,,,
École coranique,school,Burkina Faso,BFA,OSM,12.06154,-1.60775,,,
École évangélique Eben-Ezer,school,Burkina Faso,BFA,OSM,12.06167,-1.60405,,,
Kua J,school,Burkina Faso,BFA,OSM,11.15426,-4.25123,,,
Ecole évangelique Elishama,school,Burkina Faso,BFA,OSM,11.15668,-4.25239,,,
Schekina,school,Burkina Faso,BFA,OSM,11.15831,-4.24435,,,
Ecole évangelique la Restauration,school,Burkina Faso,BFA,OSM,11.1594,-4.24226,,,
Ecole primaire de Silia,school,Burkina Faso,BFA,OSM,13.78137,-2.13722,,,
Ecole primaire A de Tibou,school,Burkina Faso,BFA,OSM,14.09594,-2.16852,,,
LE NID DES TOUT PETITS,kindergarten,Burkina Faso,BFA,OSM,12.41522,-1.64178,,,
Master SIG,college,Burkina Faso,BFA,OSM,12.37676,-1.50392,,,
Ecole Pissy,school,Burkina Faso,BFA,OSM,12.24803,-0.42428,,,
Lycée Municipale de Pouytenga,school,Burkina Faso,BFA,OSM,12.24791,-0.41052,,,
Ecole coranique,school,Burkina Faso,BFA,OSM,12.26287,-0.40869,,,
Jokkolabs Ouagadougou,college,Burkina Faso,BFA,OSM,12.35376,-1.5225,,,
Ecole primaire Bazilakoa A,school,Burkina Faso,BFA,OSM,11.79485,-2.13949,,,
Samagan,school,Burkina Faso,BFA,OSM,11.1369,-4.35159,,,
Institut des Sciences et Techniques de l’Information et de la Communication,college,Burkina Faso,BFA,OSM,12.36977,-1.5142,,,
Center Universitaire des Systèmes d'Information Géographiques et de Télédétection Adjaratou,college,Burkina Faso,BFA,OSM,12.39001,-1.48274,,,
ENSP,school,Burkina Faso,BFA,OSM,13.09265,-1.08646,,,
Centre,school,Burkina Faso,BFA,OSM,13.091,-1.09216,,,
Institut International d'Ingénierie de l'Eau et de l'Environnement,college,Burkina Faso,BFA,OSM,12.37923,-1.50321,,,
Ecole primaire de Lao,school,Burkina Faso,BFA,OSM,11.78468,-2.04767,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.75506,-1.84736,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,11.76871,-1.84989,,,
Ecole primaire Bazilakoa B,school,Burkina Faso,BFA,OSM,11.78987,-2.12692,,,
Ecole primaire de Segue-Foulgo,school,Burkina Faso,BFA,OSM,14.11418,-2.29491,,,
Ecole primaire de Dambatao,school,Burkina Faso,BFA,OSM,14.09924,-2.08507,,,
Collège amitié 1 de Kongoussi,school,Burkina Faso,BFA,OSM,13.2994,-1.53104,,,
Ecole primaire de Bakata,school,Burkina Faso,BFA,OSM,11.7693,-1.84544,,,
Ècole De La Gare,school,Burkina Faso,BFA,OSM,11.17468,-4.30684,,,
Ecole primaire de Bouyoua,school,Burkina Faso,BFA,OSM,11.67655,-1.84996,,,
Ecole primaire de Watinoma,school,Burkina Faso,BFA,OSM,11.79448,-2.02508,,,
CEG,school,Burkina Faso,BFA,OSM,11.80686,-2.01662,,,
Lycée Le paysan,school,Burkina Faso,BFA,OSM,12.04089,-1.60967,,,
École B,school,Burkina Faso,BFA,OSM,12.04832,-1.60033,,,
Lycée Saint Martin,school,Burkina Faso,BFA,OSM,12.05318,-1.60058,,,
École primaire Bonogo,school,Burkina Faso,BFA,OSM,12.07053,-1.594,,,
Groupe scolaire Manegd-Zanga,school,Burkina Faso,BFA,OSM,12.07667,-1.58545,,,
Ecole primaire de Dèré,school,Burkina Faso,BFA,OSM,14.09449,-2.23273,,,
Ecole primaire de Kougri-Koulga,school,Burkina Faso,BFA,OSM,14.13482,-2.08608,,,
Ecole primaire de Yamboumbou,school,Burkina Faso,BFA,OSM,14.12303,-2.0932,,,
Ecole primaire B de Tibou,school,Burkina Faso,BFA,OSM,14.08859,-2.15195,,,
collège protestant BAma,school,Burkina Faso,BFA,OSM,11.36433,-4.39131,,,
Ecole,school,Burkina Faso,BFA,OSM,12.29086,-1.61469,,,
Ecole,school,Burkina Faso,BFA,OSM,12.28937,-1.61421,,,
Ecole,school,Burkina Faso,BFA,OSM,12.28958,-1.37958,,,
Ecole,school,Burkina Faso,BFA,OSM,12.29524,-1.42169,,,
Ecole,school,Burkina Faso,BFA,OSM,12.29602,-1.42121,,,
ecole maternelle,kindergarten,Burkina Faso,BFA,OSM,10.63751,-4.76139,,,
Ecole maternelle,kindergarten,Burkina Faso,BFA,OSM,10.63336,-4.75598,,,
Ecole primaire de Faro,school,Burkina Faso,BFA,OSM,11.45421,-1.59231,,,
Complexe Scolaire NIMBI,school,Burkina Faso,BFA,OSM,12.30414,-1.54592,,,
IDS,school,Burkina Faso,BFA,OSM,12.357,-1.47873,,,
"Complexe scolaire ""La Solution""",school,Burkina Faso,BFA,OSM,12.32526,-1.46704,,,
"Centre d'éveil ""Les Flambeaux de SCHECKINA""",school,Burkina Faso,BFA,OSM,12.32324,-1.46335,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.38824,-1.22503,,,
Crêche maternelle privée Joseph Kids,kindergarten,Burkina Faso,BFA,OSM,12.3678,-1.41634,,,
Ecole,school,Burkina Faso,BFA,OSM,12.29635,-1.31876,,,
Ecole primaire de Tensobentenga,school,Burkina Faso,BFA,OSM,12.30751,-1.33211,,,
Charis,kindergarten,Burkina Faso,BFA,OSM,12.37382,-1.4882,,,
Ecole primaire de Badnogo 2,school,Burkina Faso,BFA,OSM,12.26913,-1.36932,,,
Lycée Departemental de Boudry,school,Burkina Faso,BFA,OSM,12.21305,-0.72947,,,
ISFP,university,Burkina Faso,BFA,OSM,11.17088,-4.34021,,,
ISFP,university,Burkina Faso,BFA,OSM,11.17054,-4.3399,,,
Lycée Privé Yilin international,school,Burkina Faso,BFA,OSM,12.37394,-1.48825,,,
Institut Supérieur de Management et de Technologie,university,Burkina Faso,BFA,OSM,12.37357,-1.49367,,,
Université Tunisienne Internationale,university,Burkina Faso,BFA,OSM,12.369,-1.49386,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.40294,-1.19353,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.27234,-1.2864,,,
Lycée Privé Thomas SANKARA,college,Burkina Faso,BFA,OSM,12.32165,-1.46452,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.31498,-1.42087,,,
Ecole,school,Burkina Faso,BFA,OSM,12.29585,-1.40852,,,
Ecole primaire de Wapassi,school,Burkina Faso,BFA,OSM,12.31122,-1.25166,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.30125,-1.41939,,,
Ecole,school,Burkina Faso,BFA,OSM,12.31047,-1.41578,,,
Ecole,school,Burkina Faso,BFA,OSM,12.29962,-1.4042,,,
Ecole,school,Burkina Faso,BFA,OSM,12.30144,-1.41051,,,
Ecole,school,Burkina Faso,BFA,OSM,12.31317,-1.35977,,,
Ecole,school,Burkina Faso,BFA,OSM,12.31156,-1.40627,,,
CEG deKisson,school,Burkina Faso,BFA,OSM,12.78656,-2.90351,,,
Ecole primaire de Kisson,school,Burkina Faso,BFA,OSM,12.78909,-2.90494,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.7868,-2.88962,,,
Ecole primaire de Kolan,school,Burkina Faso,BFA,OSM,12.65617,-2.79507,,,
Lycée privé Moderne Saint Moïse,school,Burkina Faso,BFA,OSM,12.69365,-2.88987,,,
Ecole primaire de Sien,school,Burkina Faso,BFA,OSM,12.68916,-2.89917,,,
Ecole primaire B,school,Burkina Faso,BFA,OSM,12.65586,-2.92472,,,
Ecole,school,Burkina Faso,BFA,OSM,12.31541,-1.4085,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.33463,-1.4267,,,
Ecole,school,Burkina Faso,BFA,OSM,12.31114,-1.42621,,,
Lycée privé Sarrey de Dagnongo,school,Burkina Faso,BFA,OSM,12.32029,-1.43055,,,
Complexe scolaire Wend-Poui,school,Burkina Faso,BFA,OSM,12.32029,-1.42895,,,
École,school,Burkina Faso,BFA,OSM,12.45002,-2.2711,,,
École,school,Burkina Faso,BFA,OSM,12.45093,-2.27475,,,
Ecole,school,Burkina Faso,BFA,OSM,12.30552,-1.42841,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.3111,-1.42516,,,
"Lycée Privé ""LES BOSSEURS""",college,Burkina Faso,BFA,OSM,12.32128,-1.46302,,,
Ecole,school,Burkina Faso,BFA,OSM,12.30906,-1.42186,,,
Ecole,school,Burkina Faso,BFA,OSM,12.3089,-1.42261,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.30861,-1.42368,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.30528,-1.42435,,,
Tampé,school,Burkina Faso,BFA,OSM,10.96383,-3.33321,,,
Centre Don Bosco,school,Burkina Faso,BFA,OSM,12.30531,-1.55352,,,
Lycée Privé les Élites Du Savoir Plus,school,Burkina Faso,BFA,OSM,12.31892,-1.45732,,,
Ecole de la Croix-Rouge,school,Burkina Faso,BFA,OSM,12.36889,-1.51455,,,
Ecole,school,Burkina Faso,BFA,OSM,12.31133,-1.42484,,,
CHEICK MODIBO,school,Burkina Faso,BFA,OSM,11.20718,-4.29346,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.77805,-3.81027,,,
Centre de formation professionnel,school,Burkina Faso,BFA,OSM,12.7645,-3.8187,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,10.47896,-5.37315,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.13205,-2.29347,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.13352,-2.27004,,,
Ecole,school,Burkina Faso,BFA,OSM,12.13855,-2.29393,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.27419,-2.01787,,,
Eole primaire,school,Burkina Faso,BFA,OSM,12.27671,-1.99191,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.44045,-3.90639,,,
Lycée privé saint Joseph de saaba,school,Burkina Faso,BFA,OSM,12.36314,-1.40965,,,
Ecole,school,Burkina Faso,BFA,OSM,13.43364,-3.94229,,,
Ecole primaire de Mourdié,school,Burkina Faso,BFA,OSM,12.7748,-3.7563,,,
Complexe scolaire Tigre Evangelique,school,Burkina Faso,BFA,OSM,12.31295,-1.60872,,,
Ecole primaire privée PATIGDBA,school,Burkina Faso,BFA,OSM,12.30367,-1.61957,,,
Ecole maternelle l'Univers des enfants,school,Burkina Faso,BFA,OSM,12.30217,-1.61645,,,
Ecole franco-arabe Oumeime,school,Burkina Faso,BFA,OSM,12.30137,-1.60663,,,
La Bénédiction,school,Burkina Faso,BFA,OSM,12.31065,-1.60841,,,
université Libre du Burkina ULB,school,Burkina Faso,BFA,OSM,12.39849,-1.51332,,,
Ecole,school,Burkina Faso,BFA,OSM,13.43349,-3.94455,,,
Ecole primaire Saint Joseph de saaba,school,Burkina Faso,BFA,OSM,12.36364,-1.41151,,,
Collège d'Enseignement Général de Lah,college,Burkina Faso,BFA,OSM,12.06734,-3.5101,,,
École Primaire Publique de Lah,school,Burkina Faso,BFA,OSM,12.06724,-3.50962,,,
Ecole primaire de Boron,school,Burkina Faso,BFA,OSM,12.65713,-3.49239,,,
Ecole primaire de Magnimasso,school,Burkina Faso,BFA,OSM,12.65102,-3.46555,,,
Ecole primaire de Sono,school,Burkina Faso,BFA,OSM,12.82648,-3.49488,,,
Ecole primaire de Soro,school,Burkina Faso,BFA,OSM,12.77914,-3.49458,,,
Ecole primaire de Boté,school,Burkina Faso,BFA,OSM,12.75189,-3.53003,,,
ENEP Ecole Nationale des Enseignants du Primaire de Dédougou,college,Burkina Faso,BFA,OSM,12.52319,-3.41311,,,
Collège privé charles peguy,school,Burkina Faso,BFA,OSM,12.40149,-1.51411,,,
Ecole primaire A,school,Burkina Faso,BFA,OSM,12.66963,-2.92853,,,
Ecole,school,Burkina Faso,BFA,OSM,12.34824,-1.43436,,,
Ecole,school,Burkina Faso,BFA,OSM,12.34988,-1.43677,,,
Ecole primaire de Tanlarghin A+B,school,Burkina Faso,BFA,OSM,12.30328,-1.3884,,,
Ecole primaire de Goguen,school,Burkina Faso,BFA,OSM,12.30044,-1.36584,,,
Lycee privé les Opportunite de Korsimoro,school,Burkina Faso,BFA,OSM,12.83934,-1.05606,,,
Complexe scolaire,school,Burkina Faso,BFA,OSM,12.31278,-1.39609,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,12.32175,-1.36666,,,
Ecole primaire de Séloguen,school,Burkina Faso,BFA,OSM,12.32187,-1.37037,,,
LPAC K,school,Burkina Faso,BFA,OSM,12.25426,-2.37904,,,
Ecole privée de santé Sainte Edwige Annexe Dédougou,college,Burkina Faso,BFA,OSM,12.49786,-3.45911,,,
Ecole,school,Burkina Faso,BFA,OSM,12.49023,-3.46639,,,
Ecole primaire Passakonga A,school,Burkina Faso,BFA,OSM,12.5133,-3.43122,,,
Ecole primaire Passakongo B,school,Burkina Faso,BFA,OSM,12.51441,-3.43234,,,
Ecole primaire de Massala A,school,Burkina Faso,BFA,OSM,12.52666,-3.41994,,,
Collège/Lycée ND,school,Burkina Faso,BFA,OSM,12.51819,-3.41691,,,
Ecole,school,Burkina Faso,BFA,OSM,12.51569,-3.41634,,,
Collège/Lycée ND,school,Burkina Faso,BFA,OSM,12.51755,-3.41778,,,
Ecole primaire de Bokuy,school,Burkina Faso,BFA,OSM,12.58745,-3.46564,,,
Ecole primaire de Tiankuy,school,Burkina Faso,BFA,OSM,12.61899,-3.45043,,,
Ecole primaire de Siéla,school,Burkina Faso,BFA,OSM,12.7817,-3.5299,,,
Ecole primaire de Dankoumana,school,Burkina Faso,BFA,OSM,12.79598,-3.5515,,,
